ID,surveyID,ID2015,GroupID,RA,Dec,z,StellarMass,tag,CC
6755,833577,757939,5819,      149.75847,        2.44858,        0.74540,       10.08436,1,        3.50000
6756,833574,697133,5820,      149.75874,        2.35517,        0.34710,        9.19573,1,        4.50000
6757,833567,705448,5821,      149.76027,        2.36605,        0.53150,       10.58949,1,        3.50000
6758,833566,737795,5822,      149.76035,        2.41512,        0.29870,       10.06175,1,        1.50000
6759,833561,682362,5823,      149.76103,        2.33043,        0.18730,       10.01871,1,        4.50000
6760,833674,679494,5823,      149.73785,        2.32663,        0.18760,        9.29865,0,        9.50000
6761,833552,720062,5824,      149.76202,        2.38869,        0.35240,        9.07803,1,        3.10000
6762,833550,671415,5825,      149.76260,        2.31652,        0.32640,        9.88268,1,        1.50000
6763,833548,741246,5826,      149.76288,        2.42171,        0.85070,       10.23965,1,        2.50000
6764,833547,702531,5827,      149.76294,        2.36113,        0.37140,       10.88237,1,        3.50000
6765,833545,751427,5828,      149.76325,        2.43695,        0.70590,        9.90533,1,        1.50000
6766,833544,761189,5829,      149.76326,        2.45335,        0.90230,       10.47956,1,        1.50000
6767,833536,723076,5830,      149.76410,        2.39386,        0.70300,       10.48464,1,        3.10000
6768,833539,723851,5830,      149.76373,        2.39367,        0.70390,        9.63639,0,        3.50000
6769,833531,674009,5831,      149.76434,        2.32199,        0.49990,        9.62764,1,        4.50000
6770,833530,688626,5832,      149.76439,        2.34004,        0.95600,       11.70702,1,        2.50000
6771,833526,657789,5833,      149.76524,        2.29662,        0.30140,        8.74846,1,        4.50000
6772,833524,681248,5834,      149.76598,        2.33218,        0.37150,        8.96137,1,        4.50000
6773,833522,677882,5835,      149.76674,        2.32769,        0.25850,        8.91318,1,        4.50000
6774,833521,765043,5836,      149.76691,        2.45771,        0.84280,       10.74600,1,        2.50000
6775,833597,658215,5837,      149.75391,        2.29811,        0.72470,        9.83363,1,        3.50000
6776,833520,654585,5837,      149.76698,        2.29319,        0.72530,        9.61088,0,        3.50000
6777,833518,709707,5838,      149.76755,        2.37136,        0.11150,        9.09308,1,        4.50000
6778,833516,658481,5839,      149.76773,        2.29811,        0.37430,       10.18098,1,       21.50000
6779,833515,659932,5840,      149.76781,        2.29751,        0.33420,       10.80140,1,        4.50000
6780,833510,746652,5841,      149.76811,        2.43133,        0.94380,       11.18441,1,        3.50000
6781,833509,655671,5842,      149.76828,        2.29331,        0.37090,       10.16453,1,        2.50000
6782,833508,744946,5843,      149.76880,        2.42896,        0.67460,       10.41151,1,        1.50000
6783,-1,674209,5844,      149.78041,        2.31824,        0.67750,       11.43910,1,       -1.00000
6784,833507,671586,5844,      149.76881,        2.31564,        0.67590,       10.99738,0,        2.50000
6785,833519,670152,5844,      149.76704,        2.31643,        0.67510,       10.60508,0,        2.50000
6786,833505,746925,5845,      149.76907,        2.42952,        0.67770,       10.84659,1,        2.50000
6787,833504,701300,5846,      149.76918,        2.36180,        0.78410,        9.87531,1,        2.50000
6788,833501,720618,5847,      149.76978,        2.39082,        0.71150,        9.55095,1,        3.50000
6789,833494,694732,5848,      149.77097,        2.35100,        0.62950,        9.51828,1,        4.50000
6790,833480,756159,5849,      149.77309,        2.44521,        0.70990,       10.52001,1,        1.50000
6791,833485,754647,5849,      149.77206,        2.44341,        0.71220,       10.10394,0,        3.50000
6792,833478,724245,5850,      149.77321,        2.39425,        0.24710,        9.40013,1,        3.50000
6793,833469,701684,5851,      149.77458,        2.36217,        0.71610,        9.64184,1,        3.50000
6794,833466,690973,5852,      149.77496,        2.34473,        0.48310,       10.69360,1,        3.50000
6795,833460,729335,5853,      149.77649,        2.40125,        0.21850,       10.36051,1,        2.50000
6796,833451,692669,5854,      149.77766,        2.34842,        0.96100,       10.67928,1,        1.50000
6797,833444,756944,5855,      149.77940,        2.44673,        0.47930,        9.53921,1,        3.50000
6798,833440,688588,5856,      149.77956,        2.34320,        0.41390,        9.13359,1,        3.50000
6799,833433,758537,5857,      149.78027,        2.44867,        0.30770,        8.71580,1,        1.50000
6800,833445,757928,5857,      149.77936,        2.44840,        0.30760,        8.52696,0,        4.50000
6801,833430,752969,5858,      149.78088,        2.43918,        0.85370,       10.98524,1,        1.50000
6802,833414,728931,5859,      149.78407,        2.40168,        0.56950,       10.71077,1,        3.50000
6803,833413,657765,5860,      149.78484,        2.29578,        0.53190,       10.59747,1,        4.50000
6804,833409,691177,5861,      149.78642,        2.34632,        0.90050,       10.10945,1,        9.50000
6805,833408,713093,5862,      149.78670,        2.37831,        0.76530,       10.78350,1,        1.50000
6806,833405,711231,5862,      149.78685,        2.37740,        0.76530,        9.11960,0,       23.50000
6807,-1,746390,5863,      149.78782,        2.42862,        0.76220,       10.85000,1,       -1.00000
6808,833401,744812,5863,      149.78786,        2.42523,        0.76410,       10.73264,0,        3.50000
6809,833447,736221,5863,      149.77902,        2.41546,        0.76640,       10.46567,0,        3.50000
6810,833399,663083,5864,      149.78786,        2.30511,        0.70400,       10.17025,1,        2.50000
6811,833396,725425,5865,      149.78799,        2.39558,        0.34390,        9.74956,1,        1.50000
6812,833389,755736,5866,      149.78919,        2.44424,        0.28390,        9.38816,1,        1.50000
6813,-1,750474,5867,      149.79185,        2.44558,        0.26050,       11.09260,1,       -1.00000
6814,833388,753969,5867,      149.78929,        2.44537,        0.26100,       10.63678,0,       23.50000
6815,833410,752607,5867,      149.78545,        2.43784,        0.26290,        9.17850,0,        3.50000
6816,833385,658880,5868,      149.78954,        2.29800,        0.33300,        9.66021,1,        1.50000
6817,833382,677569,5869,      149.79015,        2.32380,        0.87460,       11.05304,1,        1.50000
6818,833438,677503,5869,      149.77988,        2.32788,        0.87640,       10.11411,0,        1.50000
6819,833368,738615,5870,      149.79184,        2.41591,        0.17350,        9.16714,1,        2.50000
6820,833360,679945,5871,      149.79376,        2.32719,        0.89340,       11.06506,1,        9.50000
6821,833358,712235,5872,      149.79396,        2.37767,        0.45350,       10.06224,1,        2.50000
6822,833375,704408,5872,      149.79103,        2.36512,        0.45140,        9.49864,0,        3.50000
6823,833350,673136,5873,      149.79509,        2.31934,        0.76290,       11.47124,1,        4.50000
6824,833392,736879,5874,      149.78893,        2.41287,        0.83240,       11.34254,1,        3.50000
6825,833343,730827,5874,      149.79675,        2.40583,        0.83430,       10.67761,0,        2.50000
6826,833374,738684,5874,      149.79135,        2.41863,        0.83260,       10.62432,0,        1.50000
6827,833394,737013,5874,      149.78856,        2.41521,        0.83230,       10.91619,0,        2.50000
6828,833397,734580,5874,      149.78798,        2.41257,        0.83340,        9.92639,0,        3.50000
6829,833426,743197,5874,      149.78166,        2.42379,        0.82930,       10.55838,0,        2.50000
6830,833398,678588,5875,      149.78793,        2.32665,        0.34280,       10.91842,1,        3.50000
6831,833339,668832,5875,      149.79778,        2.31250,        0.34460,       10.32902,0,        4.50000
6832,833395,680378,5875,      149.78836,        2.32744,        0.34310,       10.82927,0,        3.50000
6833,833421,667187,5875,      149.78331,        2.30836,        0.34370,       10.72859,0,        2.50000
6834,833442,664321,5875,      149.77946,        2.30752,        0.34430,        9.23065,0,        3.50000
6835,833452,666576,5875,      149.77742,        2.31088,        0.34610,        9.42280,0,        4.50000
6836,833464,697357,5875,      149.77530,        2.35295,        0.34440,       10.73028,0,        3.50000
6837,833476,688946,5875,      149.77330,        2.33985,        0.34380,       10.47948,0,        3.50000
6838,833477,686795,5875,      149.77325,        2.33830,        0.34330,       10.58333,0,        4.50000
6839,833484,666922,5875,      149.77208,        2.31176,        0.34510,        8.95220,0,        3.50000
6840,833506,670077,5875,      149.76880,        2.31272,        0.34510,       10.78832,0,        4.50000
6841,833537,680821,5875,      149.76393,        2.32864,        0.34550,       10.43564,0,        4.50000
6842,833563,687619,5875,      149.76071,        2.33883,        0.34360,       10.39808,0,        2.50000
6843,833615,686087,5875,      149.75049,        2.33747,        0.34430,        9.08885,0,        1.50000
6844,833622,686991,5875,      149.74867,        2.33933,        0.34400,        9.43454,0,        1.50000
6845,833336,694308,5876,      149.79823,        2.35106,        0.34090,        9.08990,1,        3.50000
6846,-1,771810,5877,      149.78881,        2.46644,        0.71920,       11.15090,1,       -1.00000
6847,833327,765990,5877,      149.80154,        2.45818,        0.73320,       10.75687,0,        2.50000
6848,840664,770960,5877,      149.79050,        2.46667,        0.73670,       10.83306,0,        2.50000
6849,840703,771397,5877,      149.78291,        2.46726,        0.73380,       10.76414,0,        3.50000
6850,840733,774059,5877,      149.77466,        2.47107,        0.73390,       10.70370,0,        3.50000
6851,833325,718183,5878,      149.80173,        2.38403,        0.70420,       11.03118,1,        4.50000
6852,833378,715710,5878,      149.79065,        2.38229,        0.70070,       10.29522,0,        2.50000
6853,833315,668771,5879,      149.80425,        2.31166,        0.25040,        8.83033,1,        3.50000
6854,833313,744016,5880,      149.80472,        2.42709,        0.31070,        8.88788,1,        3.50000
6855,833307,748258,5881,      149.80524,        2.43115,        0.85360,       11.05422,1,        1.50000
6856,833304,734616,5882,      149.80635,        2.41190,        0.70370,       10.34884,1,        3.50000
6857,833306,738686,5882,      149.80623,        2.41946,        0.70260,        9.55289,0,        3.50000
6858,833303,699785,5883,      149.80640,        2.35867,        0.55050,        9.70588,1,        3.50000
6859,833302,693527,5884,      149.80669,        2.34962,        0.23970,        8.70131,1,        4.50000
6860,833297,688927,5885,      149.80782,        2.34233,        0.18820,        8.42972,1,        4.50000
6861,833290,748720,5886,      149.80887,        2.43259,        0.74270,       10.38735,1,        1.50000
6862,833289,744206,5887,      149.80899,        2.42639,        0.73010,       10.62438,1,        3.50000
