GroupID,cenID,cenID2015,RA_avg,Dec_avg,z_avg,HaloMass,GroupTag,Richness
398,398,856574,      150.55321,        2.59584,        0.83390,       12.27468,2,1
399,399,856502,      150.55614,        2.59804,        0.86100,       11.78660,2,1
400,400,856383,      150.13430,        2.59656,        0.59070,       11.78705,2,1
401,401,856294,      150.42236,        2.59473,        0.33770,       11.64211,2,1
402,402,856241,      149.86482,        2.59751,        0.44510,       11.77169,2,1
403,403,856145,      150.31148,        2.59541,        0.41870,       11.73345,2,1
404,404,855950,      150.07042,        2.59699,        0.67030,       11.95987,2,1
405,405,855809,      150.02595,        2.59743,        0.66830,       11.87396,2,1
406,406,855737,      149.93802,        2.59711,        0.65500,       11.71212,2,1
407,407,855604,      150.32988,        2.59450,        0.49960,       12.22679,2,1
408,408,855581,      150.34256,        2.59502,        0.38000,       11.88767,2,1
409,409,855491,      150.16854,        2.59641,        0.92200,       12.14244,2,1
410,410,855458,      150.54164,        2.59481,        0.99880,       12.20419,2,1
411,411,854925,      149.92284,        2.59488,        0.82840,       12.08158,2,1
412,412,854708,      149.97243,        2.59530,        0.75250,       11.59792,2,1
413,413,854381,      150.58655,        2.59532,        0.91070,       11.81655,2,1
414,414,854249,      150.10749,        2.59415,        0.63780,       11.52871,2,1
415,415,854167,      150.05858,        2.59470,        0.59060,       11.79501,2,1
416,416,854043,      150.05786,        2.59423,        0.61630,       11.88508,2,1
417,417,853874,      150.44784,        2.59252,        0.52140,       12.01110,2,1
418,418,853791,      149.62023,        2.59216,        0.37900,       11.66757,2,1
419,419,853780,      150.31036,        2.59394,        0.77650,       11.78834,2,1
420,420,853754,      150.18050,        2.59225,        0.97800,       12.35927,2,1
421,421,853526,      150.06629,        2.59241,        0.89190,       12.12470,2,1
422,422,853219,      150.12760,        2.59233,        0.44290,       11.69508,2,1
423,423,853042,      149.61861,        2.59198,        0.34530,       11.30472,2,1
424,424,852914,      150.15143,        2.59271,        0.41060,       12.48452,2,1
425,425,852352,      150.05033,        2.59413,        0.35580,       12.04135,2,1
426,426,852309,      149.91170,        2.59010,        0.86370,       12.15834,2,1
427,427,852263,      149.99681,        2.58957,        0.53130,       12.10986,2,1
428,428,852102,      150.16204,        2.59061,        0.92810,       11.96030,2,1
429,429,852002,      149.85670,        2.58858,        0.23940,       11.01781,2,1
430,430,851497,      150.41507,        2.58871,        0.62870,       11.67148,2,1
431,431,851323,      150.42261,        2.58993,        0.80820,       12.17989,2,1
432,432,851087,      150.41506,        2.59062,        0.23830,       11.31119,2,1
433,433,850723,      150.02698,        2.58932,        0.75140,       11.70834,2,1
434,434,850645,      149.66958,        2.58612,        0.31420,       11.83667,2,1
435,435,850608,      150.59737,        2.58727,        0.37780,       11.55608,2,1
436,436,850346,      150.15817,        2.58792,        0.66300,       11.73140,2,1
437,437,850345,      150.21603,        2.58736,        0.72570,       12.36075,2,1
438,438,850298,      150.45191,        2.58945,        0.50980,       12.46098,2,1
439,439,849833,      150.54938,        2.58727,        0.36550,       11.31953,2,1
440,440,849647,      150.48574,        2.58537,        0.92650,       12.39693,2,1
441,441,849616,      150.47194,        2.58663,        0.48900,       11.95892,2,1
442,442,849431,      150.12909,        2.59563,        0.40000,       13.15014,2,1
443,443,849415,      150.55013,        2.58717,        0.34950,       11.12247,2,1
444,444,849383,      150.46381,        2.58729,        0.28460,       11.11271,2,1
445,445,849379,      149.75593,        2.58445,        0.56840,       12.03443,2,1
446,446,849345,      150.26705,        2.58630,        0.93040,       12.11578,2,1
447,447,849244,      150.42946,        2.58411,        0.62180,       12.06030,2,1
448,448,849158,      149.68042,        2.58732,        0.79130,       11.89421,2,1
449,449,849112,      149.83553,        2.58404,        0.39970,       11.94583,2,1
450,450,849089,      150.48720,        2.58533,        0.81720,       11.75595,2,1
451,451,849082,      150.21108,        2.58741,        0.66200,       11.57300,2,1
452,452,848393,      150.17773,        2.58276,        0.68930,       11.69147,2,1
453,453,848386,      150.55223,        2.58537,        0.84830,       12.12658,2,1
454,454,848336,      149.70914,        2.58313,        0.26080,       11.56138,2,1
455,455,848282,      149.67320,        2.58308,        0.72050,       12.69673,2,1
456,456,848243,      149.72757,        2.58257,        0.69090,       12.43721,2,1
457,457,848237,      150.27959,        2.58500,        0.95310,       11.91385,2,1
458,458,848123,      150.56931,        2.58376,        0.69450,       12.03973,2,1
459,459,848092,      150.44343,        2.58435,        0.34170,       11.34899,2,1
460,460,847965,      149.79694,        2.58229,        0.47000,       12.33358,2,1
461,461,847932,      150.00314,        2.58323,        0.51700,       11.63294,2,1
462,462,847866,      149.82857,        2.58503,        0.48190,       11.47505,2,1
463,463,847823,      149.81676,        2.58388,        0.37160,       11.49813,2,1
464,464,847797,      150.32178,        2.58505,        0.37590,       11.23120,2,1
465,465,847765,      149.70731,        2.58315,        0.30790,       11.98062,2,1
466,466,847716,      150.56399,        2.58466,        0.36970,       11.10902,2,1
467,467,847253,      150.34836,        2.58359,        0.84590,       11.95930,2,1
468,468,847188,      149.79313,        2.58203,        0.59870,       11.60274,2,1
469,469,847132,      150.00066,        2.58275,        0.33000,       11.29517,2,1
470,470,846975,      150.55775,        2.58146,        0.60280,       11.88603,2,1
471,471,846955,      149.68319,        2.58270,        0.98800,       12.20929,2,1
472,472,846571,      150.55825,        2.57965,        0.16590,       11.34496,2,1
473,473,846486,      150.12101,        2.58135,        0.48000,       11.81578,2,1
474,474,846061,      149.98945,        2.58085,        0.94410,       12.11649,2,1
475,475,845965,      150.43452,        2.58122,        0.92650,       12.36515,2,1
476,476,845909,      150.20152,        2.58073,        0.26460,       11.08164,2,1
477,477,845907,      149.70463,        2.58173,        0.37160,       11.21422,2,1
478,478,845902,      150.54251,        2.57874,        0.26000,       11.26017,2,1
479,479,845851,      150.03120,        2.58078,        0.43000,       11.37562,2,1
480,480,845740,      149.76663,        2.58099,        0.73040,       12.01829,2,1
481,481,845631,      150.59341,        2.57899,        0.67390,       12.37769,2,1
482,482,845578,      149.72482,        2.58090,        0.67900,       12.02558,2,1
483,483,844990,      149.92683,        2.58058,        0.66950,       11.81729,2,1
484,484,844825,      150.53006,        2.57891,        0.81710,       11.72256,2,1
485,485,844656,      150.38198,        2.57932,        0.36520,       11.24223,2,1
486,486,844630,      149.72191,        2.57783,        0.92910,       12.28093,2,1
487,487,844567,      149.79331,        2.57866,        0.31750,       11.40434,2,1
488,488,844540,      150.41833,        2.57955,        0.90620,       11.71886,2,1
489,489,844533,      150.08187,        2.57840,        0.66050,       11.89703,2,1
490,490,844515,      150.30093,        2.57825,        0.28000,       11.36086,2,1
491,491,844422,      150.18246,        2.57958,        0.67110,       11.52578,2,1
492,492,844194,      150.56472,        2.57662,        0.60080,       12.23894,2,1
493,493,844057,      150.00144,        2.57955,        0.50550,       11.35220,2,1
494,494,843984,      150.41515,        2.57679,        0.60000,       12.66779,2,1
495,495,843660,      149.82877,        2.57770,        0.53920,       11.62108,2,1
496,496,843637,      149.87954,        2.57668,        0.51550,       11.56207,2,1
497,497,843634,      150.42515,        2.57735,        0.67570,       11.86952,2,1
498,498,843569,      150.31205,        2.57887,        0.88600,       11.85259,2,1
499,499,843416,      150.04710,        2.57733,        0.51370,       11.85811,2,1
500,500,843401,      149.96600,        2.57795,        0.22980,       11.07288,2,1
501,501,843326,      150.42427,        2.57657,        0.59490,       11.97502,2,1
502,502,843259,      149.77047,        2.57642,        0.73490,       11.78244,2,1
503,503,842938,      150.41313,        2.57576,        0.84070,       12.34702,2,1
504,504,842211,      149.88608,        2.57536,        0.92970,       12.80198,2,1
505,505,841880,      150.33536,        2.57559,        0.88820,       11.89038,2,1
506,506,841814,      150.31381,        2.57504,        0.59790,       11.56571,2,1
507,507,841503,      150.05096,        2.57268,        0.61920,       12.56021,2,1
508,508,841500,      149.99324,        2.57438,        0.71270,       12.68724,2,1
509,509,841360,      150.45979,        2.57241,        0.19960,       11.22701,2,1
510,510,841073,      150.46109,        2.57146,        0.59220,       11.66818,2,1
511,511,841072,      150.28700,        2.57345,        0.68000,       13.29014,2,1
512,512,840490,      149.84211,        2.57313,        0.98570,       12.12112,2,1
513,513,840483,      150.42510,        2.57305,        0.49530,       11.61721,2,1
514,514,840436,      149.68363,        2.57035,        0.70720,       12.29604,2,1
515,515,840400,      149.95507,        2.57125,        0.24990,       11.34163,2,1
516,516,840354,      149.63818,        2.57212,        0.84850,       12.39044,2,1
517,517,840300,      150.40744,        2.57129,        0.34890,       11.87469,2,1
518,518,839699,      150.17206,        2.57118,        0.31940,       11.54262,2,1
519,519,839572,      150.39980,        2.57120,        0.83480,       12.09003,2,1
520,520,839452,      150.20462,        2.57215,        0.93000,       11.89190,2,1
521,521,839442,      150.41871,        2.57215,        0.82950,       12.04395,2,1
522,522,839281,      149.62047,        2.57000,        0.71750,       11.74149,2,1
523,523,838995,      150.17774,        2.56925,        0.95230,       12.39160,2,1
524,524,838970,      149.66915,        2.57155,        0.98290,       11.89176,2,1
525,525,838920,      150.45631,        2.57140,        0.80210,       11.45929,2,1
526,526,838813,      150.20991,        2.57087,        0.87910,       12.47243,2,1
527,527,838811,      149.89337,        2.57124,        0.42000,       11.18259,2,1
528,528,838730,      149.78698,        2.56962,        0.34790,       11.55866,2,1
529,529,838453,      150.21425,        2.56918,        0.66090,       11.56631,2,1
530,530,838056,      150.38534,        2.57061,        0.62640,       11.54836,2,1
531,531,837946,      149.69790,        2.56951,        0.96400,       12.94049,2,1
532,532,837411,      150.55312,        2.56755,        0.35770,       11.69671,2,1
533,533,837383,      150.04977,        2.56581,        0.66000,       12.73085,2,1
534,534,837322,      150.11307,        2.56706,        0.41220,       12.04351,2,1
535,535,837237,      150.11910,        2.56618,        0.41090,       12.17428,2,1
536,536,836820,      150.55821,        2.56669,        0.60090,       11.96223,2,1
537,537,836775,      150.30792,        2.56747,        0.67810,       12.14854,2,1
538,538,836707,      149.78650,        2.56726,        0.90020,       11.57460,2,1
539,539,836618,      149.94354,        2.56713,        0.50790,       11.61221,2,1
540,540,836587,      150.00349,        2.56759,        0.69970,       11.54280,2,1
541,541,836538,      150.33411,        2.56758,        0.40000,       12.90872,2,1
542,542,836405,      150.50833,        2.56698,        0.79520,       11.71252,2,1
543,543,836318,      149.91525,        2.56482,        0.23000,       11.44203,2,1
